dataset,split,image_path,ex_path,he_path,ma_path,se_path,tjdr_ann_path
DDR,train,DDR-SEGMENTATION/train/image/007-4605-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4605-200.tif,DDR-SEGMENTATION/train/label/HE/007-4605-200.tif,DDR-SEGMENTATION/train/label/MA/007-4605-200.tif,DDR-SEGMENTATION/train/label/SE/007-4605-200.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_23.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_23_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_23_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_23_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_23_SE.tif,
TJDR,train,TJDR/train/image/TJDR_train_074.png,,,,,TJDR/train/annotation/TJDR_train_074.png
DDR,train,DDR-SEGMENTATION/valid/image/20170519180821875.jpg,DDR-SEGMENTATION/valid/label/EX/20170519180821875.tif,DDR-SEGMENTATION/valid/label/HE/20170519180821875.tif,DDR-SEGMENTATION/valid/label/MA/20170519180821875.tif,DDR-SEGMENTATION/valid/label/SE/20170519180821875.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5941-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5941-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5941-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5941-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5941-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_346.png,,,,,TJDR/train/annotation/TJDR_train_346.png
DDR,train,DDR-SEGMENTATION/train/image/007-3629-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3629-200.tif,DDR-SEGMENTATION/train/label/HE/007-3629-200.tif,DDR-SEGMENTATION/train/label/MA/007-3629-200.tif,DDR-SEGMENTATION/train/label/SE/007-3629-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_221.png,,,,,TJDR/train/annotation/TJDR_train_221.png
TJDR,train,TJDR/train/image/TJDR_train_310.png,,,,,TJDR/train/annotation/TJDR_train_310.png
DDR,train,DDR-SEGMENTATION/train/image/007-5567-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5567-300.tif,DDR-SEGMENTATION/train/label/HE/007-5567-300.tif,DDR-SEGMENTATION/train/label/MA/007-5567-300.tif,DDR-SEGMENTATION/train/label/SE/007-5567-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4567-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4567-200.tif,DDR-SEGMENTATION/train/label/HE/007-4567-200.tif,DDR-SEGMENTATION/train/label/MA/007-4567-200.tif,DDR-SEGMENTATION/train/label/SE/007-4567-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3527-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3527-200.tif,DDR-SEGMENTATION/train/label/HE/007-3527-200.tif,DDR-SEGMENTATION/train/label/MA/007-3527-200.tif,DDR-SEGMENTATION/train/label/SE/007-3527-200.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_07.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_07_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_07_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_07_MA.tif,,
DDR,train,DDR-SEGMENTATION/train/image/007-3413-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3413-200.tif,DDR-SEGMENTATION/train/label/HE/007-3413-200.tif,DDR-SEGMENTATION/train/label/MA/007-3413-200.tif,DDR-SEGMENTATION/train/label/SE/007-3413-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3500-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3500-200.tif,DDR-SEGMENTATION/train/label/HE/007-3500-200.tif,DDR-SEGMENTATION/train/label/MA/007-3500-200.tif,DDR-SEGMENTATION/train/label/SE/007-3500-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4268-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4268-200.tif,DDR-SEGMENTATION/train/label/HE/007-4268-200.tif,DDR-SEGMENTATION/train/label/MA/007-4268-200.tif,DDR-SEGMENTATION/train/label/SE/007-4268-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4070-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4070-200.tif,DDR-SEGMENTATION/train/label/HE/007-4070-200.tif,DDR-SEGMENTATION/train/label/MA/007-4070-200.tif,DDR-SEGMENTATION/train/label/SE/007-4070-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6126-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6126-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6126-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6126-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6126-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_365.png,,,,,TJDR/train/annotation/TJDR_train_365.png
DDR,train,DDR-SEGMENTATION/train/image/007-2245-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2245-100.tif,DDR-SEGMENTATION/train/label/HE/007-2245-100.tif,DDR-SEGMENTATION/train/label/MA/007-2245-100.tif,DDR-SEGMENTATION/train/label/SE/007-2245-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2689-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2689-100.tif,DDR-SEGMENTATION/train/label/HE/007-2689-100.tif,DDR-SEGMENTATION/train/label/MA/007-2689-100.tif,DDR-SEGMENTATION/train/label/SE/007-2689-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_150.png,,,,,TJDR/train/annotation/TJDR_train_150.png
TJDR,train,TJDR/train/image/TJDR_train_008.png,,,,,TJDR/train/annotation/TJDR_train_008.png
DDR,train,DDR-SEGMENTATION/train/image/007-2768-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2768-100.tif,DDR-SEGMENTATION/train/label/HE/007-2768-100.tif,DDR-SEGMENTATION/train/label/MA/007-2768-100.tif,DDR-SEGMENTATION/train/label/SE/007-2768-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4815-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4815-300.tif,DDR-SEGMENTATION/train/label/HE/007-4815-300.tif,DDR-SEGMENTATION/train/label/MA/007-4815-300.tif,DDR-SEGMENTATION/train/label/SE/007-4815-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-6054-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6054-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6054-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6054-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6054-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-6686-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6686-400.tif,DDR-SEGMENTATION/train/label/HE/007-6686-400.tif,DDR-SEGMENTATION/train/label/MA/007-6686-400.tif,DDR-SEGMENTATION/train/label/SE/007-6686-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5501-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5501-300.tif,DDR-SEGMENTATION/train/label/HE/007-5501-300.tif,DDR-SEGMENTATION/train/label/MA/007-5501-300.tif,DDR-SEGMENTATION/train/label/SE/007-5501-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_003.png,,,,,TJDR/train/annotation/TJDR_train_003.png
IDRID,train,IDRID/Original_Images/train/IDRiD_27.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_27_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_27_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_27_MA.tif,,
DDR,train,DDR-SEGMENTATION/train/image/007-2167-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2167-100.tif,DDR-SEGMENTATION/train/label/HE/007-2167-100.tif,DDR-SEGMENTATION/train/label/MA/007-2167-100.tif,DDR-SEGMENTATION/train/label/SE/007-2167-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_213.png,,,,,TJDR/train/annotation/TJDR_train_213.png
DDR,train,DDR-SEGMENTATION/train/image/007-2684-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2684-100.tif,DDR-SEGMENTATION/train/label/HE/007-2684-100.tif,DDR-SEGMENTATION/train/label/MA/007-2684-100.tif,DDR-SEGMENTATION/train/label/SE/007-2684-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2391-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2391-100.tif,DDR-SEGMENTATION/train/label/HE/007-2391-100.tif,DDR-SEGMENTATION/train/label/MA/007-2391-100.tif,DDR-SEGMENTATION/train/label/SE/007-2391-100.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_37.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_37_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_37_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_37_MA.tif,,
DDR,train,DDR-SEGMENTATION/train/image/007-5457-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5457-300.tif,DDR-SEGMENTATION/train/label/HE/007-5457-300.tif,DDR-SEGMENTATION/train/label/MA/007-5457-300.tif,DDR-SEGMENTATION/train/label/SE/007-5457-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_391.png,,,,,TJDR/train/annotation/TJDR_train_391.png
DDR,train,DDR-SEGMENTATION/train/image/007-6392-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6392-400.tif,DDR-SEGMENTATION/train/label/HE/007-6392-400.tif,DDR-SEGMENTATION/train/label/MA/007-6392-400.tif,DDR-SEGMENTATION/train/label/SE/007-6392-400.tif,
TJDR,train,TJDR/train/image/TJDR_train_112.png,,,,,TJDR/train/annotation/TJDR_train_112.png
DDR,train,DDR-SEGMENTATION/train/image/007-5701-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5701-300.tif,DDR-SEGMENTATION/train/label/HE/007-5701-300.tif,DDR-SEGMENTATION/train/label/MA/007-5701-300.tif,DDR-SEGMENTATION/train/label/SE/007-5701-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_177.png,,,,,TJDR/train/annotation/TJDR_train_177.png
TJDR,train,TJDR/train/image/TJDR_train_318.png,,,,,TJDR/train/annotation/TJDR_train_318.png
DDR,train,DDR-SEGMENTATION/train/image/007-1831-100.jpg,DDR-SEGMENTATION/train/label/EX/007-1831-100.tif,DDR-SEGMENTATION/train/label/HE/007-1831-100.tif,DDR-SEGMENTATION/train/label/MA/007-1831-100.tif,DDR-SEGMENTATION/train/label/SE/007-1831-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_337.png,,,,,TJDR/train/annotation/TJDR_train_337.png
DDR,train,DDR-SEGMENTATION/train/image/007-3939-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3939-200.tif,DDR-SEGMENTATION/train/label/HE/007-3939-200.tif,DDR-SEGMENTATION/train/label/MA/007-3939-200.tif,DDR-SEGMENTATION/train/label/SE/007-3939-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3310-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3310-200.tif,DDR-SEGMENTATION/train/label/HE/007-3310-200.tif,DDR-SEGMENTATION/train/label/MA/007-3310-200.tif,DDR-SEGMENTATION/train/label/SE/007-3310-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2210-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2210-100.tif,DDR-SEGMENTATION/train/label/HE/007-2210-100.tif,DDR-SEGMENTATION/train/label/MA/007-2210-100.tif,DDR-SEGMENTATION/train/label/SE/007-2210-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2234-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2234-100.tif,DDR-SEGMENTATION/train/label/HE/007-2234-100.tif,DDR-SEGMENTATION/train/label/MA/007-2234-100.tif,DDR-SEGMENTATION/train/label/SE/007-2234-100.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_53.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_53_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_53_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_53_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_53_SE.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-4246-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4246-200.tif,DDR-SEGMENTATION/train/label/HE/007-4246-200.tif,DDR-SEGMENTATION/train/label/MA/007-4246-200.tif,DDR-SEGMENTATION/train/label/SE/007-4246-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_085.png,,,,,TJDR/train/annotation/TJDR_train_085.png
TJDR,train,TJDR/train/image/TJDR_train_244.png,,,,,TJDR/train/annotation/TJDR_train_244.png
DDR,train,DDR-SEGMENTATION/valid/image/20170502092651558.jpg,DDR-SEGMENTATION/valid/label/EX/20170502092651558.tif,DDR-SEGMENTATION/valid/label/HE/20170502092651558.tif,DDR-SEGMENTATION/valid/label/MA/20170502092651558.tif,DDR-SEGMENTATION/valid/label/SE/20170502092651558.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5504-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5504-300.tif,DDR-SEGMENTATION/train/label/HE/007-5504-300.tif,DDR-SEGMENTATION/train/label/MA/007-5504-300.tif,DDR-SEGMENTATION/train/label/SE/007-5504-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2280-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2280-100.tif,DDR-SEGMENTATION/train/label/HE/007-2280-100.tif,DDR-SEGMENTATION/train/label/MA/007-2280-100.tif,DDR-SEGMENTATION/train/label/SE/007-2280-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3448-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3448-200.tif,DDR-SEGMENTATION/train/label/HE/007-3448-200.tif,DDR-SEGMENTATION/train/label/MA/007-3448-200.tif,DDR-SEGMENTATION/train/label/SE/007-3448-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_172.png,,,,,TJDR/train/annotation/TJDR_train_172.png
DDR,train,DDR-SEGMENTATION/train/image/007-5395-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5395-300.tif,DDR-SEGMENTATION/train/label/HE/007-5395-300.tif,DDR-SEGMENTATION/train/label/MA/007-5395-300.tif,DDR-SEGMENTATION/train/label/SE/007-5395-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5064-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5064-300.tif,DDR-SEGMENTATION/train/label/HE/007-5064-300.tif,DDR-SEGMENTATION/train/label/MA/007-5064-300.tif,DDR-SEGMENTATION/train/label/SE/007-5064-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_360.png,,,,,TJDR/train/annotation/TJDR_train_360.png
TJDR,train,TJDR/train/image/TJDR_train_076.png,,,,,TJDR/train/annotation/TJDR_train_076.png
TJDR,train,TJDR/train/image/TJDR_train_445.png,,,,,TJDR/train/annotation/TJDR_train_445.png
TJDR,train,TJDR/train/image/TJDR_train_322.png,,,,,TJDR/train/annotation/TJDR_train_322.png
TJDR,train,TJDR/train/image/TJDR_train_439.png,,,,,TJDR/train/annotation/TJDR_train_439.png
DDR,train,DDR-SEGMENTATION/train/image/007-4240-200.jpg,DDR-SEGMENTATION/train/label/EX/007-4240-200.tif,DDR-SEGMENTATION/train/label/HE/007-4240-200.tif,DDR-SEGMENTATION/train/label/MA/007-4240-200.tif,DDR-SEGMENTATION/train/label/SE/007-4240-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3308-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3308-200.tif,DDR-SEGMENTATION/train/label/HE/007-3308-200.tif,DDR-SEGMENTATION/train/label/MA/007-3308-200.tif,DDR-SEGMENTATION/train/label/SE/007-3308-200.tif,
TJDR,train,TJDR/train/image/TJDR_train_378.png,,,,,TJDR/train/annotation/TJDR_train_378.png
TJDR,train,TJDR/train/image/TJDR_train_007.png,,,,,TJDR/train/annotation/TJDR_train_007.png
DDR,train,DDR-SEGMENTATION/train/image/007-5434-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5434-300.tif,DDR-SEGMENTATION/train/label/HE/007-5434-300.tif,DDR-SEGMENTATION/train/label/MA/007-5434-300.tif,DDR-SEGMENTATION/train/label/SE/007-5434-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-2976-100.jpg,DDR-SEGMENTATION/valid/label/EX/007-2976-100.tif,DDR-SEGMENTATION/valid/label/HE/007-2976-100.tif,DDR-SEGMENTATION/valid/label/MA/007-2976-100.tif,DDR-SEGMENTATION/valid/label/SE/007-2976-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_205.png,,,,,TJDR/train/annotation/TJDR_train_205.png
TJDR,train,TJDR/train/image/TJDR_train_286.png,,,,,TJDR/train/annotation/TJDR_train_286.png
DDR,train,DDR-SEGMENTATION/train/image/007-2228-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2228-100.tif,DDR-SEGMENTATION/train/label/HE/007-2228-100.tif,DDR-SEGMENTATION/train/label/MA/007-2228-100.tif,DDR-SEGMENTATION/train/label/SE/007-2228-100.tif,
TJDR,train,TJDR/train/image/TJDR_train_304.png,,,,,TJDR/train/annotation/TJDR_train_304.png
TJDR,train,TJDR/train/image/TJDR_train_185.png,,,,,TJDR/train/annotation/TJDR_train_185.png
DDR,train,DDR-SEGMENTATION/train/image/007-2295-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2295-100.tif,DDR-SEGMENTATION/train/label/HE/007-2295-100.tif,DDR-SEGMENTATION/train/label/MA/007-2295-100.tif,DDR-SEGMENTATION/train/label/SE/007-2295-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5347-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5347-300.tif,DDR-SEGMENTATION/train/label/HE/007-5347-300.tif,DDR-SEGMENTATION/train/label/MA/007-5347-300.tif,DDR-SEGMENTATION/train/label/SE/007-5347-300.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_01.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_01_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_01_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_01_MA.tif,,
DDR,train,DDR-SEGMENTATION/valid/image/007-6127-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-6127-300.tif,DDR-SEGMENTATION/valid/label/HE/007-6127-300.tif,DDR-SEGMENTATION/valid/label/MA/007-6127-300.tif,DDR-SEGMENTATION/valid/label/SE/007-6127-300.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3924-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3924-200.tif,DDR-SEGMENTATION/train/label/HE/007-3924-200.tif,DDR-SEGMENTATION/train/label/MA/007-3924-200.tif,DDR-SEGMENTATION/train/label/SE/007-3924-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2402-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2402-100.tif,DDR-SEGMENTATION/train/label/HE/007-2402-100.tif,DDR-SEGMENTATION/train/label/MA/007-2402-100.tif,DDR-SEGMENTATION/train/label/SE/007-2402-100.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_30.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_30_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_30_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_30_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_30_SE.tif,
TJDR,train,TJDR/train/image/TJDR_train_299.png,,,,,TJDR/train/annotation/TJDR_train_299.png
DDR,train,DDR-SEGMENTATION/train/image/007-5312-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5312-300.tif,DDR-SEGMENTATION/train/label/HE/007-5312-300.tif,DDR-SEGMENTATION/train/label/MA/007-5312-300.tif,DDR-SEGMENTATION/train/label/SE/007-5312-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_257.png,,,,,TJDR/train/annotation/TJDR_train_257.png
DDR,train,DDR-SEGMENTATION/train/image/007-6615-400.jpg,DDR-SEGMENTATION/train/label/EX/007-6615-400.tif,DDR-SEGMENTATION/train/label/HE/007-6615-400.tif,DDR-SEGMENTATION/train/label/MA/007-6615-400.tif,DDR-SEGMENTATION/train/label/SE/007-6615-400.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5506-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5506-300.tif,DDR-SEGMENTATION/train/label/HE/007-5506-300.tif,DDR-SEGMENTATION/train/label/MA/007-5506-300.tif,DDR-SEGMENTATION/train/label/SE/007-5506-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_226.png,,,,,TJDR/train/annotation/TJDR_train_226.png
TJDR,train,TJDR/train/image/TJDR_train_311.png,,,,,TJDR/train/annotation/TJDR_train_311.png
TJDR,train,TJDR/train/image/TJDR_train_018.png,,,,,TJDR/train/annotation/TJDR_train_018.png
DDR,train,DDR-SEGMENTATION/train/image/007-4841-300.jpg,DDR-SEGMENTATION/train/label/EX/007-4841-300.tif,DDR-SEGMENTATION/train/label/HE/007-4841-300.tif,DDR-SEGMENTATION/train/label/MA/007-4841-300.tif,DDR-SEGMENTATION/train/label/SE/007-4841-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_142.png,,,,,TJDR/train/annotation/TJDR_train_142.png
DDR,train,DDR-SEGMENTATION/train/image/007-2842-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2842-100.tif,DDR-SEGMENTATION/train/label/HE/007-2842-100.tif,DDR-SEGMENTATION/train/label/MA/007-2842-100.tif,DDR-SEGMENTATION/train/label/SE/007-2842-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5346-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5346-300.tif,DDR-SEGMENTATION/train/label/HE/007-5346-300.tif,DDR-SEGMENTATION/train/label/MA/007-5346-300.tif,DDR-SEGMENTATION/train/label/SE/007-5346-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_204.png,,,,,TJDR/train/annotation/TJDR_train_204.png
IDRID,train,IDRID/Original_Images/train/IDRiD_49.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_49_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_49_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_49_MA.tif,IDRID/Segmentation_Groundtruths/train/4. Soft Exudates/IDRiD_49_SE.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170521094903529.jpg,DDR-SEGMENTATION/valid/label/EX/20170521094903529.tif,DDR-SEGMENTATION/valid/label/HE/20170521094903529.tif,DDR-SEGMENTATION/valid/label/MA/20170521094903529.tif,DDR-SEGMENTATION/valid/label/SE/20170521094903529.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-3461-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3461-200.tif,DDR-SEGMENTATION/train/label/HE/007-3461-200.tif,DDR-SEGMENTATION/train/label/MA/007-3461-200.tif,DDR-SEGMENTATION/train/label/SE/007-3461-200.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-5640-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5640-300.tif,DDR-SEGMENTATION/train/label/HE/007-5640-300.tif,DDR-SEGMENTATION/train/label/MA/007-5640-300.tif,DDR-SEGMENTATION/train/label/SE/007-5640-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_431.png,,,,,TJDR/train/annotation/TJDR_train_431.png
DDR,train,DDR-SEGMENTATION/train/image/007-3417-200.jpg,DDR-SEGMENTATION/train/label/EX/007-3417-200.tif,DDR-SEGMENTATION/train/label/HE/007-3417-200.tif,DDR-SEGMENTATION/train/label/MA/007-3417-200.tif,DDR-SEGMENTATION/train/label/SE/007-3417-200.tif,
DDR,train,DDR-SEGMENTATION/valid/image/007-5873-300.jpg,DDR-SEGMENTATION/valid/label/EX/007-5873-300.tif,DDR-SEGMENTATION/valid/label/HE/007-5873-300.tif,DDR-SEGMENTATION/valid/label/MA/007-5873-300.tif,DDR-SEGMENTATION/valid/label/SE/007-5873-300.tif,
DDR,train,DDR-SEGMENTATION/valid/image/20170504113211152.jpg,DDR-SEGMENTATION/valid/label/EX/20170504113211152.tif,DDR-SEGMENTATION/valid/label/HE/20170504113211152.tif,DDR-SEGMENTATION/valid/label/MA/20170504113211152.tif,DDR-SEGMENTATION/valid/label/SE/20170504113211152.tif,
TJDR,train,TJDR/train/image/TJDR_train_070.png,,,,,TJDR/train/annotation/TJDR_train_070.png
DDR,train,DDR-SEGMENTATION/train/image/007-5063-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5063-300.tif,DDR-SEGMENTATION/train/label/HE/007-5063-300.tif,DDR-SEGMENTATION/train/label/MA/007-5063-300.tif,DDR-SEGMENTATION/train/label/SE/007-5063-300.tif,
IDRID,train,IDRID/Original_Images/train/IDRiD_36.jpg,IDRID/Segmentation_Groundtruths/train/3. Hard Exudates/IDRiD_36_EX.tif,IDRID/Segmentation_Groundtruths/train/2. Haemorrhages/IDRiD_36_HE.tif,IDRID/Segmentation_Groundtruths/train/1. Microaneurysms/IDRiD_36_MA.tif,,
TJDR,train,TJDR/train/image/TJDR_train_336.png,,,,,TJDR/train/annotation/TJDR_train_336.png
TJDR,train,TJDR/train/image/TJDR_train_031.png,,,,,TJDR/train/annotation/TJDR_train_031.png
TJDR,train,TJDR/train/image/TJDR_train_350.png,,,,,TJDR/train/annotation/TJDR_train_350.png
DDR,train,DDR-SEGMENTATION/train/image/007-5514-300.jpg,DDR-SEGMENTATION/train/label/EX/007-5514-300.tif,DDR-SEGMENTATION/train/label/HE/007-5514-300.tif,DDR-SEGMENTATION/train/label/MA/007-5514-300.tif,DDR-SEGMENTATION/train/label/SE/007-5514-300.tif,
TJDR,train,TJDR/train/image/TJDR_train_192.png,,,,,TJDR/train/annotation/TJDR_train_192.png
DDR,train,DDR-SEGMENTATION/valid/image/20170503161702100.jpg,DDR-SEGMENTATION/valid/label/EX/20170503161702100.tif,DDR-SEGMENTATION/valid/label/HE/20170503161702100.tif,DDR-SEGMENTATION/valid/label/MA/20170503161702100.tif,DDR-SEGMENTATION/valid/label/SE/20170503161702100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2057-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2057-100.tif,DDR-SEGMENTATION/train/label/HE/007-2057-100.tif,DDR-SEGMENTATION/train/label/MA/007-2057-100.tif,DDR-SEGMENTATION/train/label/SE/007-2057-100.tif,
DDR,train,DDR-SEGMENTATION/train/image/007-2757-100.jpg,DDR-SEGMENTATION/train/label/EX/007-2757-100.tif,DDR-SEGMENTATION/train/label/HE/007-2757-100.tif,DDR-SEGMENTATION/train/label/MA/007-2757-100.tif,DDR-SEGMENTATION/train/label/SE/007-2757-100.tif,
